Country,Year,Population,Taux d'épargne,Taux de croissance démographique,GDP (constant 2015 US$),Gross Fixed Capital Formation (constant 2015 US$),"Population ages 15-64, total",Gross Fixed Capital Formation (% GDP)
Lithuania,2004,3377075,15.1553373425859,-1.12299127483243,29893618016.7512,5908683161.20117,2263429,22.8037215070817
Lithuania,2005,3322528,16.9838555619015,-1.62840112593427,32204826567.0058,6586524528.54804,2229895,23.4031526577558
Lithuania,2006,3269909,16.487590850005,-1.59637831830094,34586528018.7664,7877053337.76562,2198644,26.0125275452576
Lithuania,2007,3231294,17.0647000209976,-1.187947957259,38418000007.8586,9636344686.19492,2178605,28.5825367058501
Lithuania,2008,3198231,14.968873548638,-1.02848317546539,39416660356.0683,9251246076.01367,2161614,26.0480830824595
Lithuania,2009,3162916,14.7607627200471,-1.11034575437238,33567775501.6203,5652273622.66484,2140525,17.8342694449584
Lithuania,2010,3097282,19.3990020435259,-2.09694341985475,33711176714.1949,5735662392.49844,2089675,17.0850047033206
Lithuania,2011,3028115,19.4874659514225,-2.25846389882827,35842949292.2133,6961022852.57226,2034220,18.7988664422637
Lithuania,2012,2987773,19.1971471380994,-1.34120198821595,37413911922.5879,6831127740.41523,2004334,17.5779128736327
Lithuania,2013,2957689,22.5964106614143,-1.01200736818103,38928020893.4211,7391733537.68711,1981463,18.6706513704311
Lithuania,2014,2932367,24.3510346146733,-0.859827343070249,40396596564.7359,7806345190.75898,1959159,19.107534609394
Lithuania,2015,2904910,19.7479680787131,-0.940753796646208,41540954817.2039,8140883298.51445,1931946,19.5972464627678
Lithuania,2016,2868231,19.3968731058602,-1.27069453298857,42650895979.8047,8412586362.73515,1895387,19.9190169078885
Lithuania,2017,2828403,21.4423969590617,-1.39832220092102,44618059006.3441,9158393161.22304,1855059,20.1373563967598
Lithuania,2018,2801543,21.7618993017917,-0.954190459209969,46812540143.4277,10036568176.1012,1827230,20.6920891397458
Lithuania,2019,2794137,22.3964368213433,-0.264704354944785,49002127219.1508,10676707185.9117,1817103,21.2003099235928
Lithuania,2020,2794885,22.7707287020831,0.0267667582795671,49023106998.3996,10858033768.1137,1815289,21.4337157753964
Lithuania,2021,2800839,22.4782805774046,0.212805429536827,52150789442.1719,12231063736.8523,1818949,22.485926256935
Lithuania,2022,2831639,22.2677266323402,1.09366808005007,53474128766.591,12871360297.4934,1843121,22.4798438863307
Lithuania,2023,2871585,22.2884917088059,1.40084461829591,53657150684.4898,14066111515.9406,1873901,23.6831218098614
Luxembourg,1990,381850,,1.25174570700817,25212438894.5285,4415332067.03867,264483,23.0021258362025
Luxembourg,1991,387000,,1.33968316953886,27391849518.0187,5111099834.15937,266968,24.7701433231771
Luxembourg,1992,392175,,1.32834757125223,27890285979.4902,4340589731.16172,269309,20.9785399994146
Luxembourg,1993,397475,,1.34238702924688,29061859473.6523,5234398892.18164,271599,23.2650205996942
Luxembourg,1994,402925,,1.36184013740089,30172289931.4379,5236641217.73359,273900,21.9637931729687
Luxembourg,1995,408625,,1.40474246355929,30604417464.514,5157191218.66172,276468,21.1528428109666
Luxembourg,1996,414225,,1.36114394109864,31032290015.6547,5043607055.50976,279182,19.8397296677453
Luxembourg,1997,419450,,1.25350248369427,32714188401.9113,5550837516.15234,281874,20.6270026127991
Luxembourg,1998,424700,,1.24387080269218,34897700894.5582,5888900546.36132,284779,21.1674490643603
Luxembourg,1999,430475,33.2510944929179,1.35062128530242,37750651303.9183,7170745198.18398,288156,23.1595864055053
Luxembourg,2000,436300,31.7372065187454,1.34408299573143,40369840661.3785,6944126080.76093,292426,20.6250606074725
Luxembourg,2001,441525,30.4611560063557,1.19045634528707,41610952875.9605,7410281264.67968,296439,21.8791594885554
Luxembourg,2002,446175,27.3857405584449,1.04766081596443,42953079582.1566,7442061042.40585,299449,21.3026787232898
Luxembourg,2003,451630,23.8857903192181,1.21520087964639,44078183347.9207,7598267143.25117,303443,21.0489975573913
Luxembourg,2004,458095,33.1478855199181,1.42133256471314,45943524157.4617,8081319098.98125,308188,21.2432820905258
Luxembourg,2005,465158,36.0822826382603,1.53005466340868,47084244317.1613,7703569902.1875,313391,19.3477913830151
Luxembourg,2006,472637,28.9045892423779,1.59505191774492,49917169128.3586,8029269630.25625,319201,18.2150542888824
Luxembourg,2007,479993,36.8544553178953,1.54438684650549,53959794734.6914,9012785127.50898,325022,18.9176381438526
Luxembourg,2008,488650,29.8791923016203,1.78749663225793,53797820276.3277,10002540525.2586,331934,20.1440835676294
Luxembourg,2009,497783,11.8045853639741,1.85177523043645,52055333610.1398,8620754280.78711,339195,18.0192474186727
Luxembourg,2010,506953,17.9354189137134,1.8254058035237,54012829450.8633,8672126946.64882,346509,16.8240877972083
Luxembourg,2011,518347,18.6049912530054,2.22266050326725,54576884723.7121,10185432630.1492,356014,19.213253764947
Luxembourg,2012,530946,25.4477022634708,2.40154189982875,55477349852.5629,10362416578.8973,366185,19.1775316113029
Luxembourg,2013,543360,22.3916692698291,2.31117625275217,57236975164.3722,10438928587.8348,375247,18.4542729429366
Luxembourg,2014,556319,24.1254789746543,2.35697870484045,58738350255.7597,11329247221.3008,384572,19.1517354973098
Luxembourg,2015,569604,17.8075268597976,2.35995118136865,60071584216.1375,10398064118.5602,394409,17.3094554675767
Luxembourg,2016,582014,19.5662725062555,2.15531198799205,63062062076.8293,10685783001.357,403952,17.28483889537
Luxembourg,2017,596336,21.6667389720953,2.43097641776115,63892707778.4988,11256729458.7695,414517,17.8113229941338
Luxembourg,2018,607950,20.4314301304946,1.92883751398765,64671765568.8058,10439214842.1605,422696,16.2034121628118
Luxembourg,2019,620001,18.0041440839209,1.9628449198635,66557495896.7378,11848925307.0633,430966,18.0801354392586
Luxembourg,2020,630419,21.4567364342274,1.66635867423273,65951935965.6765,11057890325.1019,437765,16.6935457011856
Luxembourg,2021,640064,19.9378542864793,1.51834936706612,70679635853.8902,12931141961.5531,443880,18.1821678183482
Luxembourg,2022,653103,18.2582797454931,2.01666790212729,71655146215.6371,11929038794.8437,452461,17.5147893046473
Luxembourg,2023,666430,13.49723292377,2.02002574712319,70870003856.6378,11812229277.7187,460329,18.1312388552299
Mexico,1990,82820170,19.8222343593874,1.91754932281513,665614206222.858,133623950817.436,47094701,17.979459106598
Mexico,1991,84430572,18.2158319682238,1.92579327419213,692078394538.287,144724632672.968,48492514,18.7310274356321
Mexico,1992,86044809,16.4462619037251,1.89386319441602,716775997861.725,160425810266.289,49858692,19.6225950179852
Mexico,1993,87653807,18.8495784423229,1.8526849091274,737325961811.202,158431473392.421,51166082,20.0554152108522
Mexico,1994,89259205,19.1881563541485,1.81495080594105,769725007521.97,179280255624.9,52432728,21.6662652273206
Mexico,1995,90862455,20.6941261524377,1.78023269604442,724231953299.776,118512320857.187,53682751,16.2136300913179
Mexico,1996,92452702,21.3048889067367,1.73503044582092,769266848274.163,140521988841.382,54924262,17.7149734982107
Mexico,1997,94021207,21.8274702525933,1.68231791926668,824645415966.33,162213910259.847,56161157,19.394799246083
Mexico,1998,95575245,22.5673874506878,1.63934798033611,875650385843.31,179539183581.628,57387267,21.0153555461506
Mexico,1999,97115707,22.5053913556409,1.5989280275378,899774820109.764,187716675086.389,58610372,20.8990237565587
Mexico,2000,98625552,20.8600148333605,1.54272528221216,945027051117.631,196949494283.116,59831998,21.2303615155367
Mexico,2001,100099099,20.8045452262272,1.48303091731143,940766441516.06,183455616675.338,61038109,19.6734365278773
Mexico,2002,101548624,20.5603787875951,1.43770526775457,938540700989.319,182436664282.011,62230681,19.3679309992637
Mexico,2003,102978515,19.7823208449408,1.398263627903,949667522095.5,185627888061.378,63416659,20.1040413113799
Mexico,2004,104394131,21.4684386553467,1.3653083154997,983527357381.896,197933783794.994,64621123,20.780907227933
Mexico,2005,105811504,19.6651405383938,1.34857895792648,1004311720993.85,207723590376.669,65870973,20.7103497137228
Mexico,2006,107253666,21.8950677333074,1.35374920696209,1052569035045.56,227574925511.635,67170734,21.6799481845682
Mexico,2007,108774360,21.5882388114029,1.40789058424163,1074439987409.3,243503123931.749,68545683,22.3548818499295
Mexico,2008,110374288,20.4051252902383,1.46015632826518,1084575522159.75,259406332218.791,69981424,23.5591739620277
Mexico,2009,111999721,20.3574258458135,1.4619172053372,1016298775551.17,228470336545.8,71430901,22.7743858105637
Mexico,2010,113623895,19.1230801333663,1.43974472572946,1066822388048.98,242705611858.876,72867533,22.5530971556916
Mexico,2011,115243504,19.2529097567633,1.41534883852036,1103564231781.62,263792121386.175,74264677,23.4720687923852
Mexico,2012,116818208,19.1609504993073,1.35716327923769,1142776194808.08,273641900287.031,75579567,23.6882073368071
Mexico,2013,118343573,16.3644568027638,1.29730808025224,1152513808584.62,262779379443.118,76832762,21.9901857848145
Mexico,2014,119784261,16.8470848723247,1.21002702971431,1181370028689.69,269081304153.479,78028670,21.6713070689329
Mexico,2015,121072306,18.5155491623807,1.06956376155677,1213294467716.88,281049750802.406,79146660,23.1641829976586
Mexico,2016,122251351,19.384966743581,0.969124204799117,1234800030119.7,282626231215.759,80219079,23.7277194380681
Mexico,2017,123400057,20.6161724332749,0.935239396499786,1257912134612.3,281086482970.96,81281434,23.2255397759544
Mexico,2018,124573711,21.4950580551557,0.9466023549862,1282719194684.06,282861872979.039,82352438,23.047472794237
Mexico,2019,125762982,21.8054202557317,0.950144329831411,1277682077988.06,270329674204.339,83404230,21.6659740050928
Mexico,2020,126799054,22.1956711630788,0.820454117563552,1170944075658.48,223928227796.761,84358936,20.1075280635861
Mexico,2021,127648148,21.6791096233864,0.66740537533078,1241768434200.36,247412238552.482,85208948,21.3097325546194
Mexico,2022,128613117,19.8260874240334,0.753116988604166,1287578651261.79,265955332794.357,86098005,22.4622621529637
Mexico,2023,129739759,19.6432197251762,0.872178517508623,1328780925599.41,313701982782.255,87049387,24.2510155164602
Netherlands,1990,14951510,25.6005643939931,0.688603823438797,468115532317.115,92957275573.1171,10298453,22.8229574419669
Netherlands,1991,15069798,25.131032136237,0.788031035375139,479533499517.689,94131546293.1163,10362411,22.2304816380188
Netherlands,1992,15184166,24.4697599400233,0.756056593396787,487714681433.904,95809074308.0968,10422056,22.0168779160095
Netherlands,1993,15290368,24.7614705678615,0.696991330125143,493847947756.374,94241070748.6015,10477077,21.2300417705652
Netherlands,1994,15382838,25.7280323322525,0.602938474274189,508471242222.319,96161217056.8878,10520865,20.6695119581337
Netherlands,1995,15459006,26.7384534564051,0.49392737251493,524315389197.463,101824609108.23,10553711,20.9073665583943
Netherlands,1996,15530498,27.4552428567728,0.461395747607711,542250002695.22,108639381519.124,10588132,21.5273675065161
Netherlands,1997,15610650,27.7962453882825,0.514767002117464,565287383585.328,115235144961.512,10626616,21.6512470919223
Netherlands,1998,15707209,26.120738235776,0.616640530679659,591560722063.179,122949547038.051,10673474,21.8063565149339
Netherlands,1999,15812088,27.1909036499292,0.665493187073143,621395031068.362,135205946501.761,10727443,22.8662622012029
Netherlands,2000,15925513,27.550452813635,0.714770362784392,647616371115.081,138478045362.403,10789663,22.5278698603024
Netherlands,2001,16046180,25.5321692237508,0.754840057734904,662664227345.701,140231638252.626,10862310,22.0921396195394
Netherlands,2002,16148929,23.8815781987776,0.638291666268526,664292962312.29,134574634776.508,10927829,21.0144740217259
Netherlands,2003,16225302,24.6342571061266,0.471814398788212,664942855049.922,132221405644.547,10971662,20.5161768961412
Netherlands,2004,16281779,24.9360373101658,0.347475412048658,678350164439.719,132315279311.197,10997584,20.1789782400536
Netherlands,2005,16319868,25.3623135250271,0.23366314793854,692147557481.115,136683190797.29,11014381,20.3123361573035
Netherlands,2006,16346101,26.68356999836,0.160613668857538,716631413655.269,146156560244.494,11028741,20.9095675502686
Netherlands,2007,16381696,26.9038498340803,0.217521601194242,744474740611.177,167599566672.723,11049739,23.1038497049496
Netherlands,2008,16445593,24.2389436651099,0.389292461499527,760233900008.412,162689866727.982,11083169,21.931094627813
Netherlands,2009,16530388,23.1163699372053,0.514284544827762,732369119511.251,148772551985.803,11121249,21.0824646565308
Netherlands,2010,16615394,25.71636601681,0.512923100553586,742031413484.932,137957494089.995,11155832,19.4400813658009
Netherlands,2011,16693074,26.1185668253791,0.466428782200821,755190191987.229,145531670379.852,11156070,19.9314647728018
Netherlands,2012,16754962,25.3967565706629,0.370055034770235,747805360729.234,136431558821.261,11122073,18.5904058143633
Netherlands,2013,16804432,25.83835958141,0.294820793441482,747579280835.076,134296471018.725,11097238,18.1992196127512
Netherlands,2014,16865008,25.427643897338,0.359828172726548,759634819632.632,131050151690.097,11094308,17.3898179706967
Netherlands,2015,16939923,26.249254195418,0.443220089035769,775743675302.734,169165211407.812,11113447,21.8068437801695
Netherlands,2016,17030314,26.0179116971583,0.532178879608489,794549918798.828,153802895924.219,11152992,19.2941993265526
Netherlands,2017,17131296,27.3564062486725,0.591203366164118,816650691068.16,163097349760.732,11198090,19.7582508613445
Netherlands,2018,17231624,28.0287115870445,0.583933408920832,835096710123.568,168184075815.71,11243424,19.9510208021868
Netherlands,2019,17344874,26.7651266557681,0.65507157480522,854304699361.253,180555701521.65,11298672,20.9075559765573
Netherlands,2020,17441500,24.4409067796711,0.55554079025497,821260591753.75,175965937385.512,11338727,21.2739585259834
Netherlands,2021,17533044,30.2011741555344,0.523490508168757,872809728969.262,180255317549.207,11370392,20.6858841343727
Netherlands,2022,17700982,26.5035459449722,0.953278922854537,916513359627.026,186404083766.758,11460982,20.4686965446459
Netherlands,2023,17877117,29.8091786109171,0.990139686700227,917196718601.978,188838804401.51,11561484,20.0959348969042
Norway,2010,4889252,36.9544683034263,1.24566617956207,355959036891.599,78152898625.6071,3237094,20.6378334435552
Norway,2011,4953088,38.9798959274215,1.297189390693,359894719437.842,83976066962.9017,3275352,21.3819281554801
Norway,2012,5018573,39.472869013281,1.31344098868985,369676511315.49,90310013433.9154,3313813,22.3052199034421
Norway,2013,5079623,38.631734645774,1.20914158930136,373433130102.304,96030505321.8972,3349093,23.4320551008224
Norway,2014,5137232,39.1361028282189,1.12773667734928,381081533533.12,95788570838.0696,3382231,23.7087320543897
Norway,2015,5188607,36.0004721030016,0.995084736958414,388159512245.53,91953332644.4146,3411213,23.6895734211067
Norway,2016,5234519,32.9530512382125,0.880969815359919,392680500155.007,95579125762.1163,3434359,25.0585118588206
Norway,2017,5276968,33.861084682587,0.807673181884948,402355151389.893,98097426888.4985,3453090,24.3563320185983
Norway,2018,5311916,36.6911836237305,0.660090844249,405690275911.956,100279549447.143,3467398,23.7742134177864
Norway,2019,5347896,33.4154538114694,0.675061373245644,410249333471.117,109819406840.963,3485091,26.6268216540907
Norway,2020,5379475,32.4362680170674,0.588757324043059,405005642244.497,105314167613.93,3499929,27.4365570585644
Norway,2021,5408320,38.0234248912783,0.534772281874925,420836044228.583,106044435258.861,3512027,22.9458564440552
Norway,2022,5457127,49.3722921186667,0.898395220610608,433484840343.081,111586111398.161,3540787,19.6884126141561
Norway,2023,5519594,43.7866311466799,1.13818460655469,435564038441.666,111576190968.275,3585494,23.3402126206964
Spain,1990,38867322,21.8991594934581,0.101828842607043,745271992193.864,161230593212.742,25911246,25.7530780556432
Spain,1991,38966376,21.2921005487102,0.254527424551043,764246620913.803,163910263227.383,26132859,25.0184611807628
Spain,1992,39157685,19.438270448042,0.48975790543999,771348118083.944,157132754916.433,26405143,23.0306024459367
Spain,1993,39361262,19.2838103383851,0.518543520866421,763391725698.396,143138743986.177,26672546,21.1726864332572
Spain,1994,39549108,18.7987654865896,0.476100555169168,781584842385.514,145784142257.14,26917366,21.0218867593327
Spain,1995,39724050,21.4090036587194,0.441365749537872,803136997144.358,157075637192.824,27139001,21.8968015834563
Spain,1996,39889852,21.0900207453317,0.416515798212804,824078081021.613,161003420448.387,27326390,21.6960564152279
Spain,1997,40057389,22.1645598174685,0.41911951720212,853640232062.29,169897923735.165,27480876,22.1386166086352
Spain,1998,40223509,22.8127435936867,0.413847481113965,890363641965.936,188185911541.022,27611921,23.283395642947
Spain,1999,40386875,22.3939631942376,0.405323025522848,929618577504.041,206835268804.869,27730283,24.7406937010493
Spain,2000,40567864,22.4159334720078,0.447137014535835,977964704117.097,222680867022.874,27844278,25.9726762707912
Spain,2001,40850412,22.1237053075835,0.694068084334464,1016292009212.74,232006071009.151,27994566,25.9006959047475
Spain,2002,41431558,22.9780279005055,1.41259540475782,1044295489916.35,241481495274.228,28383662,26.1773351970806
Spain,2003,42187645,23.6043491014312,1.80845446818345,1074990359309.76,257364910129.597,28957946,27.1239081928981
Spain,2004,42921895,22.7515018820312,1.7254663034483,1108471272156.69,269114646093.751,29556324,27.8253003573011
Spain,2005,43653155,22.04535700234,1.68934904712031,1147835586804.09,287889012174.985,30098145,29.0284035934931
Spain,2006,44397319,21.6011850883505,1.69035255626114,1194247575041.8,308788519275.689,30599050,30.0454936237283
Spain,2007,45226803,20.8489612018316,1.85108130845179,1236446314561.82,321125479360.874,31194202,29.8758005495847
Spain,2008,45954106,19.3389047895266,1.59533049906372,1245931907512.54,307645585637.772,31649091,27.8566240453349
Spain,2009,46362946,18.9476093696491,0.88573598057307,1198983535253.48,254950883019.768,31788139,23.1621916327272
Spain,2010,46576897,18.3252519137565,0.460408305051304,1200112046333.33,241838661897.388,31758916,21.8742137780893
Spain,2011,46742697,17.5382093126954,0.355338396471428,1192432281030.21,224075918603.466,31701991,20.1470024048134
Spain,2012,46773055,18.1963180283559,0.0649259625617232,1158267740706.22,208091655683.416,31564082,18.7105922599627
Spain,2013,46620045,18.992030823115,-0.327669039579687,1141735528202.44,200781292711.614,31271346,17.5983666974763
Spain,2014,46480882,19.2945092180046,-0.298951059088036,1159095456184.34,209553938197.615,30999538,18.0299514220621
Spain,2015,46444832,20.6424255917729,-0.077588861590047,1206164777553.12,220715399332.031,30867911,18.298942519262
Spain,2016,46484062,21.5328960092291,0.0844301500680736,1241326362774.56,225203094939.309,30825612,18.1917189018021
Spain,2017,46593236,21.8000807808234,0.234587922968563,1277275696600.78,240405792569.919,30838478,18.9061933772299
Spain,2018,46797754,21.9958472236967,0.437982993728698,1307871701738.56,256004525279.273,30948278,19.6739026426325
Spain,2019,47134837,22.4617143416551,0.717715637103499,1333521400772.79,268526371264.013,31188828,20.305014716322
Spain,2020,47365655,20.5901279709421,0.488502131838585,1187633217272.88,244552078856.11,31375425,20.6159328524088
Spain,2021,47415794,21.6753159959636,0.105799194264084,1267004457572.21,250996837594.084,31426383,20.199534753463
Spain,2022,47759127,21.0502012358731,0.72148100717686,1345296618919.51,259162299931.665,31624227,20.4117705726947
Spain,2023,48347910,23.3168180892991,1.22528044685694,1381292229418.88,264699434963.618,31951994,19.709889182847
Switzerland,1990,6715519,36.134199640624,1.02687307219521,470515127240.656,123057355285.123,4588480,32.9511469617434
Switzerland,1991,6799978,34.1626926938727,1.24982602441627,466206071277.777,120770809468.026,4639599,31.5794390223059
Switzerland,1992,6875364,32.1744434427312,1.10252107229095,466002185360.324,111043157104.474,4681335,28.339059702556
Switzerland,1993,6938265,32.6097509390523,0.910715565788466,465415099988.28,107178446836.547,4710769,26.5450951561779
Switzerland,1994,6993795,32.4804238561422,0.797158411024818,471324743945.934,111408378238.522,4737721,26.7892254512325
Switzerland,1995,7040687,32.7970642486195,0.668242326234317,473591186505.167,116764253139.678,4760577,26.7268778369013
Switzerland,1996,7071850,32.1038568846503,0.441636406706345,475823127148.128,115302471869.548,4773251,25.6022750363399
Switzerland,1997,7088906,33.3908076857899,0.240891210155647,486583035615.464,120116166675.542,4778093,25.6786368717984
Switzerland,1998,7110001,34.2372443342825,0.297135765740057,501326351582.974,129915711539.485,4788310,26.8201778482834
Switzerland,1999,7143991,34.3471313330954,0.476919931285641,509661911268.691,133693762811.053,4808519,27.2540389775096
Switzerland,2000,7184250,37.5552589303518,0.561954617400164,529837997852.025,140080862000.463,4834520,27.5120429964422
Switzerland,2001,7229854,34.4270541206105,0.632771238018431,538186453673.233,138089586874.652,4876090,26.8655927957923
Switzerland,2002,7284753,32.5772834754882,0.756469145838096,537792409245.141,139541642270.3,4928794,27.0789344139005
Switzerland,2003,7339001,36.3918706842502,0.74191960337232,537618172697.61,138870939315.85,4975418,26.5300649108016
Switzerland,2004,7389625,36.6178148512302,0.687425960233006,552143052382.242,146540047999.936,5018239,27.3118645096356
Switzerland,2005,7437115,38.691297760766,0.640601540243491,567325324289.261,151373612268.734,5057797,27.2629980573135
Switzerland,2006,7483934,40.5932418185056,0.627558473346134,590436050103.238,158345087924.763,5094920,27.0602553682072
Switzerland,2007,7551117,35.7624384488965,0.893690977823134,613559744788.948,166289968792.158,5144347,27.2072576671874
Switzerland,2008,7647675,28.7506590143948,1.27061807385776,630788401993.241,167015886866.077,5212618,26.7342723602729
Switzerland,2009,7743831,34.599570693122,1.24948463127384,616296829272.353,155261162755.356,5274942,25.2148516664776
Switzerland,2010,7824909,39.3544124293267,1.0415580576588,636285784211.754,160858161411.98,5322134,25.1886290060014
Switzerland,2011,7912398,35.2708269698293,1.11187894263206,647822333890.064,165409939249.445,5370853,25.5188489817761
Switzerland,2012,7996861,36.230980384584,1.06181932886789,655461803595.119,173285833948.812,5415898,26.2689032426508
Switzerland,2013,8089346,35.5636446054026,1.14987975781229,667208623354.645,175223584553.209,5465907,26.2276028874151
Switzerland,2014,8188649,33.4207524103889,1.22010397343287,682887233860.616,179528624436.506,5519725,26.4181898920957
Switzerland,2015,8282396,34.8318008012769,1.13833715247736,694118186379.628,183324970950.81,5570098,26.4112041073284
Switzerland,2016,8373338,33.6532127923444,1.09203117387253,708477337578.722,188162178266.182,5617272,26.4998168152161
Switzerland,2017,8451840,31.8219341763601,0.933155888738653,718132463597.499,194818930442.873,5651831,27.1488889494665
Switzerland,2018,8514329,31.3875168373698,0.736633975172522,738674253452.249,196354447557.554,5672674,26.6026939426771
Switzerland,2019,8575280,31.0947633467488,0.713313668444329,747109782866.389,198118193331.3,5692838,26.6222041866252
Switzerland,2020,8638167,30.376989812825,0.730676195047382,731108654673.334,195459606838.038,5718170,26.9939096017202
Switzerland,2021,8704546,35.2493473181756,0.765501039496593,770529214794.414,200917155573.83,5744388,26.3365697822668
Switzerland,2022,8777088,34.8672935339648,0.829927183900371,790318933740.326,203178311247.447,5767505,26.2504589340805
Switzerland,2023,8888093,32.6780413326863,1.25678260643691,795978145781.87,199157571352.146,5810825,25.9306870182364
United Kingdom,1990,57247586,16.3496153270307,0.298930554095876,1767597683034.66,309404271389.394,37200072,23.6217682113719
United Kingdom,1991,57424897,15.6632129401407,0.309247932319381,1748098930983.33,289823057535.586,37207327,20.7826648311794
United Kingdom,1992,57580402,14.6499578408125,0.270431182081877,1755110242111.01,292428963549.61,37202123,19.4053346623622
United Kingdom,1993,57718614,14.4969397067822,0.239745439286479,1798809520344.04,296988768935.284,37225516,18.5373179753975
United Kingdom,1994,57865745,16.6506791531442,0.254586486858912,1867991898738.78,315985500866.424,37303345,18.9647269979978
United Kingdom,1995,58019030,15.5228534323987,0.264547416858702,1915283289476.88,330962596141.766,37429998,18.0879150549689
United Kingdom,1996,58166950,15.7269338890894,0.254626384215086,1964735787495.57,346406590983.045,37570785,18.6136596655139
United Kingdom,1997,58316954,16.2292917369583,0.257553323280351,2061492115418.56,341298525756.687,37717697,17.1717161122503
United Kingdom,1998,58487141,17.4805289099435,0.291406085432392,2131637646138.53,360943165302.577,37892939,17.5451001050575
United Kingdom,1999,58682466,15.9551397819471,0.333405882184416,2196830016070.81,367162566598.642,38111259,17.4937311166664
United Kingdom,2000,58892514,16.5886991014274,0.357300887421605,2292208338906.25,388184905676.538,38383591,17.8093703213803
United Kingdom,2001,59119673,16.5240216584058,0.384975969564228,2351181825459.11,395896707472.558,38670049,17.742848791809
United Kingdom,2002,59370479,16.3811417054504,0.423337079636281,2393401075136.18,403923301756.85,38932373,17.7182381976752
United Kingdom,2003,59647577,16.1186112942871,0.465641113602993,2468849371075.25,413953359577.611,39149801,17.5107721797234
United Kingdom,2004,59987905,15.4723844236668,0.568943113421317,2529531328675.57,425157201382.419,39409779,17.4777357657468
United Kingdom,2005,60401206,15.9936384511215,0.68661130607346,2598654838739.17,442835338918.24,39782765,17.5910760257916
United Kingdom,2006,60846820,15.2658064278965,0.73504867842129,2660520859212.05,455379920256.431,40189220,17.8282761722184
United Kingdom,2007,61322463,14.9160651384004,0.778666112441256,2730356339665.79,475417096315.474,40568941,18.1470468466054
United Kingdom,2008,61806995,13.7089979329487,0.787032622318939,2723563286863.32,459941238142.048,40879069,17.6488453815261
United Kingdom,2009,62276270,11.9025830347078,0.756390859593407,2597719582107.35,403402045387.381,41122549,16.1458985719285
United Kingdom,2010,62766365,13.410002436171,0.783888646646516,2655734846473.69,422413274401.314,41364955,16.0572887557948
United Kingdom,2011,63258810,14.3024781713069,0.781506562236639,2685966732014.03,422860612301.315,41540721,15.7116306485664
United Kingdom,2012,63700215,12.9149029058058,0.695353132322269,2726497926337.32,429732539684.181,41571691,15.7563538861479
United Kingdom,2013,64128273,11.9135958463683,0.669740535540783,2775572748536.75,443566883196.541,41599916,15.967790919415
United Kingdom,2014,64602298,12.7009560485373,0.736463978721671,2864242231205.47,474777313422.644,41720930,16.5723318052911
United Kingdom,2015,65116219,12.9240720172424,0.792367505802859,2927911140916.73,508708731047.372,41901908,17.3744593522088
United Kingdom,2016,65611593,12.4845682487876,0.757874492811929,2984177104376.02,534865898961.74,42079054,17.9048977101843
United Kingdom,2017,66058859,14.9906366956537,0.679374473924223,3063451915172.53,553599293958.247,42215539,18.2480328761545
United Kingdom,2018,66460344,14.2538751305031,0.605929132212552,3106499243290.97,551073299885.69,42330231,17.9957849820471
United Kingdom,2019,66836327,15.688148312009,0.564131113399897,3156963551827.52,562831535558.732,42454356,18.193257505525
United Kingdom,2020,67081234,14.6920455286274,0.365758263815142,2831893576021.77,508356978560.477,42548204,17.5110744735168
United Kingdom,2021,67026292,17.4848773708812,-0.0819372405302065,3074755378779.19,546899418791.193,42525876,17.718648814212
United Kingdom,2022,67791000,14.9663951533072,1.13444824466953,3223545409624.7,574900741220.188,43006900,17.8548923618643
United Kingdom,2023,68350000,13.3830081676611,0.821212039762055,3234504373105.3,574503106512.781,43301590,17.5665406508534
